ID,game_id,team_id,HoA,won,settled_in,head_coach,goals,shots,hits,pim
20170207498,2017020749,8,home,FALSE,REG,Claude Julien,5,31,26,9
201602094118,2016020941,18,away,FALSE,REG,Peter Laviolette,1,25,39,6
20160209418,2016020941,8,home,TRUE,REG,Claude Julien,2,26,28,4
201602035114,2016020351,14,away,FALSE,REG,Jon Cooper,4,26,30,14
201602035119,2016020351,19,home,TRUE,REG,Ken Hitchcock,5,26,12,4
201502065516,2015020655,16,away,TRUE,REG,Joel Quenneville,4,29,8,6
201502065510,2015020655,10,home,FALSE,REG,Mike Babcock,1,29,26,12
20150201016,2015020101,6,away,TRUE,REG,Claude Julien,5,26,46,9
20150201012,2015020101,2,home,FALSE,REG,Jack Capuano,3,26,36,11
201602110328,2016021103,28,away,FALSE,REG,Peter DeBoer,1,21,24,4
201602110325,2016021103,25,home,TRUE,REG,Lindy Ruff,6,29,17,6
201502019313,2015020193,13,away,FALSE,REG,Gerard Gallant,2,33,25,9
201502019328,2015020193,28,home,TRUE,REG,Peter DeBoer,5,32,17,11
201602086015,2016020860,15,away,FALSE,SO,Barry Trotz,2,36,21,9
201602086017,2016020860,17,home,TRUE,SO,Jeff Blashill,2,23,24,15
201602043126,2016020431,26,away,FALSE,REG,Darryl Sutter,3,33,35,11
20160204317,2016020431,7,home,TRUE,REG,Dan Bylsma,6,26,35,9
201702108415,2017021084,15,away,TRUE,REG,Barry Trotz,7,22,12,6
20170210842,2017021084,2,home,FALSE,REG,Doug Weight,3,38,16,2
20160201237,2016020123,7,away,TRUE,REG,Dan Bylsma,3,28,27,16
201602012352,2016020123,52,home,FALSE,REG,Paul Maurice,1,38,29,6
201702018518,2017020185,18,away,FALSE,REG,Peter Laviolette,1,20,39,35
201702018528,2017020185,28,home,TRUE,REG,Peter DeBoer,4,23,25,27
20150210675,2015021067,5,away,TRUE,REG,Mike Sullivan,4,35,25,6
20150210674,2015021067,4,home,FALSE,REG,Dave Hakstol,1,17,35,6
201502039853,2015020398,53,away,FALSE,REG,Dave Tippett,4,23,22,8
201502039812,2015020398,12,home,TRUE,REG,Bill Peters,5,18,14,8
201502088517,2015020885,17,away,FALSE,OT,Jeff Blashill,0,22,17,10
20150208853,2015020885,3,home,TRUE,OT,Alain Vigneault,1,30,15,10
20160201366,2016020136,6,away,TRUE,REG,Claude Julien,2,26,16,26
201602013613,2016020136,13,home,FALSE,REG,Gerard Gallant,1,34,14,20
201702074714,2017020747,14,away,TRUE,REG,Jon Cooper,5,22,16,8
20170207474,2017020747,4,home,FALSE,REG,Dave Hakstol,1,37,25,12
201602042323,2016020423,23,away,FALSE,REG,Willie Desjardins,0,20,15,8
201602042315,2016020423,15,home,TRUE,REG,Barry Trotz,3,29,8,10
201602035013,2016020350,13,away,TRUE,OT,Tom Rowe,2,30,24,8
201602035017,2016020350,17,home,FALSE,OT,Jeff Blashill,1,21,24,12
201602032413,2016020324,13,away,FALSE,REG,Gerard Gallant,2,33,14,6
201602032412,2016020324,12,home,TRUE,REG,Bill Peters,3,27,23,8
20170203828,2017020382,8,away,TRUE,REG,Claude Julien,6,25,14,8
201702038217,2017020382,17,home,FALSE,REG,Jeff Blashill,3,31,16,8
201702014152,2017020141,52,away,FALSE,OT,Paul Maurice,1,31,18,10
20170201415,2017020141,5,home,TRUE,OT,Mike Sullivan,2,36,29,6
20150205543,2015020554,3,away,TRUE,REG,Alain Vigneault,5,26,27,10
201502055414,2015020554,14,home,FALSE,REG,Jon Cooper,2,22,22,6
20150205849,2015020584,9,away,TRUE,OT,Dave Cameron,3,32,25,11
201502058419,2015020584,19,home,FALSE,OT,Ken Hitchcock,2,38,21,11
201502034729,2015020347,29,away,FALSE,REG,John Tortorella,1,24,29,6
201502034719,2015020347,19,home,TRUE,REG,Ken Hitchcock,3,32,20,2
201702046423,2017020464,23,away,FALSE,REG,Travis Green,1,26,16,6
201702046452,2017020464,52,home,TRUE,REG,Paul Maurice,5,24,16,4
20150209149,2015020914,9,away,FALSE,REG,Dave Cameron,3,30,15,10
201502091423,2015020914,23,home,TRUE,REG,Willie Desjardins,5,36,23,10
20160202157,2016020215,7,away,FALSE,REG,Dan Bylsma,2,23,18,12
20160202151,2016020215,1,home,TRUE,REG,John Hynes,4,27,18,6
201602074318,2016020743,18,away,FALSE,REG,Peter Laviolette,2,39,47,8
20160207435,2016020743,5,home,TRUE,REG,Mike Sullivan,4,38,29,6
201702109418,2017021094,18,away,TRUE,REG,Peter Laviolette,4,28,18,8
201702109421,2017021094,21,home,FALSE,REG,Jared Bednar,2,35,18,8
20150211406,2015021140,6,away,FALSE,REG,Claude Julien,1,40,14,12
20150211401,2015021140,1,home,TRUE,REG,John Hynes,2,15,23,6
201502058030,2015020580,30,away,FALSE,REG,Mike Yeo,1,40,26,10
201502058013,2015020580,13,home,TRUE,REG,Gerard Gallant,2,29,33,8
201702095919,2017020959,19,away,FALSE,REG,Mike Yeo,0,27,26,4
201702095918,2017020959,18,home,TRUE,REG,Peter Laviolette,4,39,19,10
201602016130,2016020161,30,away,FALSE,REG,Bruce Boudreau,0,32,10,10
201602016121,2016020161,21,home,TRUE,REG,Jared Bednar,1,32,19,8
201602032518,2016020325,18,away,FALSE,REG,Peter Laviolette,0,42,19,8
201602032552,2016020325,52,home,TRUE,REG,Paul Maurice,3,24,23,10
201502019516,2015020195,16,away,FALSE,REG,Joel Quenneville,2,29,25,9
20150201951,2015020195,1,home,TRUE,REG,John Hynes,4,26,30,11
201502011920,2015020119,20,away,FALSE,REG,Bob Hartley,1,23,23,6
20150201193,2015020119,3,home,TRUE,REG,Alain Vigneault,4,26,19,6
20150209663,2015020966,3,away,TRUE,REG,Alain Vigneault,3,23,21,6
201502096615,2015020966,15,home,FALSE,REG,Barry Trotz,2,34,27,6
201602066115,2016020661,15,away,FALSE,OT,Barry Trotz,7,28,41,4
20160206615,2016020661,5,home,TRUE,OT,Mike Sullivan,8,37,33,10
201602085819,2016020858,19,away,FALSE,REG,Mike Yeo,2,39,13,12
20160208587,2016020858,7,home,TRUE,REG,Dan Bylsma,3,28,12,6
20150206917,2015020691,7,away,FALSE,REG,Dan Bylsma,1,28,13,6
201502069121,2015020691,21,home,TRUE,REG,Patrick Roy,2,35,12,4
201702050329,2017020503,29,away,FALSE,REG,John Tortorella,1,36,15,4
201702050312,2017020503,12,home,TRUE,REG,Bill Peters,2,24,31,8
201502023119,2015020231,19,away,FALSE,REG,Ken Hitchcock,3,34,25,6
20150202313,2015020231,3,home,TRUE,REG,Alain Vigneault,6,22,31,8
201602056610,2016020566,10,away,FALSE,OT,Mike Babcock,5,25,23,6
201602056615,2016020566,15,home,TRUE,OT,Barry Trotz,6,29,33,14
201702067622,2017020676,22,away,TRUE,OT,Todd McLellan,3,30,14,17
201702067654,2017020676,54,home,FALSE,OT,Gerard Gallant,2,36,19,11
201502021712,2015020217,12,away,FALSE,REG,Bill Peters,0,33,15,4
20150202173,2015020217,3,home,TRUE,REG,Alain Vigneault,3,23,19,12
20150211058,2015021105,8,away,FALSE,REG,Michel Therrien,3,29,25,14
201502110517,2015021105,17,home,TRUE,REG,Jeff Blashill,4,40,22,8
201602060123,2016020601,23,away,FALSE,REG,Willie Desjardins,1,29,10,2
201602060120,2016020601,20,home,TRUE,REG,Glen Gulutzan,3,31,23,6
201502004113,2015020041,13,away,TRUE,REG,Gerard Gallant,4,30,23,8
201502004112,2015020041,12,home,FALSE,REG,Bill Peters,1,23,16,6
201702126314,2017021263,14,away,FALSE,OT,Jon Cooper,2,34,23,4
201702126312,2017021263,12,home,TRUE,OT,Bill Peters,3,42,16,2
201702076313,2017020763,13,away,TRUE,REG,Bob Boughner,4,40,19,2
20170207632,2017020763,2,home,FALSE,REG,Doug Weight,1,33,19,0
201602080925,2016020809,25,away,FALSE,REG,Lindy Ruff,2,33,11,11
20160208099,2016020809,9,home,TRUE,REG,Guy Boucher,3,26,26,17
201602029119,2016020291,19,away,FALSE,REG,Ken Hitchcock,3,21,21,10
201602029115,2016020291,15,home,TRUE,REG,Barry Trotz,4,25,16,12
201702086926,2017020869,26,away,FALSE,REG,John Stevens,3,30,32,10
201702086912,2017020869,12,home,TRUE,REG,Bill Peters,7,41,26,4
201602062013,2016020620,13,away,TRUE,REG,Tom Rowe,2,24,20,2
20160206202,2016020620,2,home,FALSE,REG,Jack Capuano,1,30,28,4
201602019125,2016020191,25,away,FALSE,REG,Lindy Ruff,2,30,18,52
201602019152,2016020191,52,home,TRUE,REG,Paul Maurice,8,31,23,42
201702103352,2017021033,52,away,TRUE,REG,Paul Maurice,3,24,35,8
20170210331,2017021033,1,home,FALSE,REG,John Hynes,2,43,21,2
201502056324,2015020563,24,away,TRUE,REG,Bruce Boudreau,1,35,25,13
201502056322,2015020563,22,home,FALSE,REG,Todd McLellan,0,21,32,11
20170203141,2017020314,1,away,TRUE,OT,John Hynes,4,25,21,12
201702031430,2017020314,30,home,FALSE,OT,Bruce Boudreau,3,36,20,8
20160212115,2016021211,5,away,FALSE,REG,Mike Sullivan,3,18,32,6
201602121110,2016021211,10,home,TRUE,REG,Mike Babcock,5,30,13,4
20150211897,2015021189,7,away,TRUE,REG,Dan Bylsma,3,18,14,12
20150211891,2015021189,1,home,FALSE,REG,John Hynes,1,19,19,8
20150210193,2015021019,3,away,FALSE,OT,Alain Vigneault,2,25,20,10
201502101917,2015021019,17,home,TRUE,OT,Jeff Blashill,3,43,20,8
201502102130,2015021021,30,away,TRUE,REG,John Torchetti,4,22,18,4
20150210218,2015021021,8,home,FALSE,REG,Michel Therrien,1,31,38,4
201702122221,2017021222,21,away,FALSE,OT,Jared Bednar,3,32,19,8
201702122224,2017021222,24,home,TRUE,OT,Randy Carlyle,4,42,28,12
20160204172,2016020417,2,away,FALSE,REG,Jack Capuano,2,30,14,13
201602041729,2016020417,29,home,TRUE,REG,John Tortorella,6,39,9,11
201702070726,2017020707,26,away,FALSE,REG,John Stevens,1,24,28,4
201702070724,2017020707,24,home,TRUE,REG,Randy Carlyle,2,31,31,2
201602039312,2016020393,12,away,FALSE,SO,Bill Peters,5,34,14,6
201602039324,2016020393,24,home,TRUE,SO,Randy Carlyle,5,38,27,10
201702107825,2017021078,25,away,FALSE,SO,Ken Hitchcock,5,35,39,4
201702107810,2017021078,10,home,TRUE,SO,Mike Babcock,5,33,20,4
201602034428,2016020344,28,away,TRUE,REG,Peter DeBoer,4,24,28,4
201602034426,2016020344,26,home,FALSE,REG,Darryl Sutter,1,27,37,2
201602091320,2016020913,20,away,TRUE,REG,Glen Gulutzan,3,24,11,4
201602091312,2016020913,12,home,FALSE,REG,Bill Peters,1,35,17,0
20150200533,2015020053,3,away,FALSE,REG,Alain Vigneault,0,25,28,12
20150200538,2015020053,8,home,TRUE,REG,Michel Therrien,3,32,17,12
201702073714,2017020737,14,away,TRUE,OT,Jon Cooper,4,31,21,6
201702073718,2017020737,18,home,FALSE,OT,Peter Laviolette,3,33,21,4
20150207782,2015020778,2,away,FALSE,REG,Jack Capuano,1,29,25,8
201502077817,2015020778,17,home,TRUE,REG,Jeff Blashill,5,20,16,12
201502078552,2015020785,52,away,TRUE,REG,Paul Maurice,4,39,27,36
201502078521,2015020785,21,home,FALSE,REG,Patrick Roy,2,34,21,32
201702014053,2017020140,53,away,FALSE,REG,Rick Tocchet,2,29,28,11
20170201403,2017020140,3,home,TRUE,REG,Alain Vigneault,5,30,9,13
201602045615,2016020456,15,away,TRUE,SO,Barry Trotz,3,26,24,12
201602045612,2016020456,12,home,FALSE,SO,Bill Peters,3,30,18,4
201602047618,2016020476,18,away,TRUE,SO,Peter Laviolette,1,31,40,6
20160204764,2016020476,4,home,FALSE,SO,Dave Hakstol,1,32,26,4
201602023215,2016020232,15,away,FALSE,OT,Barry Trotz,1,22,16,6
201602023229,2016020232,29,home,TRUE,OT,John Tortorella,2,27,23,4
201702114323,2017021143,23,away,TRUE,REG,Travis Green,5,27,23,23
201702114316,2017021143,16,home,FALSE,REG,Joel Quenneville,2,41,19,7
20160209521,2016020952,1,away,FALSE,REG,John Hynes,2,17,26,10
20160209526,2016020952,6,home,TRUE,REG,Bruce Cassidy,3,40,26,2
201602081314,2016020813,14,away,FALSE,SO,Jon Cooper,1,27,16,13
201602081330,2016020813,30,home,TRUE,SO,Bruce Boudreau,1,38,17,11
20150209959,2015020995,9,away,FALSE,SO,Dave Cameron,3,24,32,15
201502099512,2015020995,12,home,TRUE,SO,Bill Peters,3,37,26,11
201502025021,2015020250,21,away,TRUE,REG,Patrick Roy,6,24,29,8
20150202508,2015020250,8,home,FALSE,REG,Michel Therrien,1,40,21,4
201702037226,2017020372,26,away,TRUE,REG,John Stevens,4,36,27,6
201702037217,2017020372,17,home,FALSE,REG,Jeff Blashill,1,24,17,8
201702095624,2017020956,24,away,FALSE,REG,Randy Carlyle,0,26,24,8
201702095653,2017020956,53,home,TRUE,REG,Rick Tocchet,2,38,20,4
20160208952,2016020895,2,away,TRUE,REG,Doug Weight,3,24,36,4
20160208958,2016020895,8,home,FALSE,REG,Claude Julien,0,24,32,6
201702027253,2017020272,53,away,FALSE,REG,Rick Tocchet,1,34,20,8
201702027252,2017020272,52,home,TRUE,REG,Paul Maurice,4,30,11,12
201502018918,2015020189,18,away,TRUE,REG,Peter Laviolette,3,24,20,14
201502018930,2015020189,30,home,FALSE,REG,Mike Yeo,2,29,19,4
201702074129,2017020741,29,away,FALSE,REG,John Tortorella,3,32,30,8
201702074154,2017020741,54,home,TRUE,REG,Gerard Gallant,6,38,20,8
201502021619,2015020216,19,away,TRUE,REG,Ken Hitchcock,2,28,20,4
20150202161,2015020216,1,home,FALSE,REG,John Hynes,0,24,14,6
201502049924,2015020499,24,away,FALSE,REG,Bruce Boudreau,2,29,29,13
20150204992,2015020499,2,home,TRUE,REG,Jack Capuano,5,31,16,9
201702013323,2017020133,23,away,TRUE,REG,Travis Green,1,25,15,8
201702013330,2017020133,30,home,FALSE,REG,Bruce Boudreau,0,29,17,6
201502032119,2015020321,19,away,FALSE,OT,Ken Hitchcock,3,32,32,8
20150203215,2015020321,5,home,TRUE,OT,Mike Johnston,4,34,25,4
20170204491,2017020449,1,away,FALSE,REG,John Hynes,2,28,29,8
20170204493,2017020449,3,home,TRUE,REG,Alain Vigneault,5,39,20,8
201602018517,2016020185,17,away,TRUE,SO,Jeff Blashill,2,35,27,9
20160201854,2016020185,4,home,FALSE,SO,Dave Hakstol,2,25,30,11
201502073818,2015020738,18,away,TRUE,REG,Peter Laviolette,2,19,16,9
201502073823,2015020738,23,home,FALSE,REG,Willie Desjardins,1,29,10,11
201602002618,2016020026,18,away,FALSE,REG,Peter Laviolette,3,36,32,6
201602002616,2016020026,16,home,TRUE,REG,Joel Quenneville,5,27,23,4
201502104313,2015021043,13,away,TRUE,REG,Gerard Gallant,4,36,31,14
20150210438,2015021043,8,home,FALSE,REG,Michel Therrien,1,28,36,20
201702096017,2017020960,17,away,TRUE,OT,Jeff Blashill,3,34,16,4
20170209603,2017020960,3,home,FALSE,OT,Alain Vigneault,2,38,17,6
201502031718,2015020317,18,away,TRUE,REG,Peter Laviolette,3,20,30,4
20150203177,2015020317,7,home,FALSE,REG,Dan Bylsma,2,32,24,6
201602109523,2016021095,23,away,FALSE,REG,Willie Desjardins,1,28,13,11
201602109519,2016021095,19,home,TRUE,REG,Mike Yeo,4,34,26,13
20150206377,2015020637,7,away,TRUE,REG,Dan Bylsma,3,23,20,2
201502063730,2015020637,30,home,FALSE,REG,Mike Yeo,2,30,15,4
201502041353,2015020413,53,away,FALSE,REG,Dave Tippett,1,23,17,6
201502041319,2015020413,19,home,TRUE,REG,Ken Hitchcock,4,22,27,8
201602112213,2016021122,13,away,FALSE,REG,Tom Rowe,2,32,9,11
20160211227,2016021122,7,home,TRUE,REG,Dan Bylsma,4,32,22,11
20170203079,2017020307,9,away,FALSE,REG,Guy Boucher,0,20,22,6
20170203073,2017020307,3,home,TRUE,REG,Alain Vigneault,3,27,23,19
201602114517,2016021145,17,away,FALSE,REG,Jeff Blashill,3,34,21,16
201602114514,2016021145,14,home,TRUE,REG,Jon Cooper,5,32,23,16
20170201893,2017020189,3,away,TRUE,OT,Alain Vigneault,2,35,18,16
201702018914,2017020189,14,home,FALSE,OT,Jon Cooper,1,28,15,16
201502093729,2015020937,29,away,FALSE,REG,John Tortorella,1,27,29,7
20150209373,2015020937,3,home,TRUE,REG,Alain Vigneault,2,23,25,7
201502054425,2015020544,25,away,FALSE,REG,Lindy Ruff,3,43,10,6
201502054429,2015020544,29,home,TRUE,REG,John Tortorella,6,33,29,8
20150203685,2015020368,5,away,TRUE,REG,Mike Johnston,5,29,30,8
201502036828,2015020368,28,home,FALSE,REG,Peter DeBoer,1,34,26,6
201502122112,2015021221,12,away,FALSE,REG,Bill Peters,2,28,8,6
201502122113,2015021221,13,home,TRUE,REG,Gerard Gallant,5,21,12,6
201602113826,2016021138,26,away,TRUE,REG,Darryl Sutter,4,34,14,52
201602113820,2016021138,20,home,FALSE,REG,Glen Gulutzan,1,26,20,22
201702065920,2017020659,20,away,TRUE,OT,Glen Gulutzan,3,29,13,14
201702065930,2017020659,30,home,FALSE,OT,Bruce Boudreau,2,35,16,12
20170212468,2017021246,8,away,TRUE,REG,Claude Julien,4,28,19,6
201702124617,2017021246,17,home,FALSE,REG,Jeff Blashill,3,26,16,2
201502027830,2015020278,30,away,FALSE,REG,Mike Yeo,2,26,23,19
20150202786,2015020278,6,home,TRUE,REG,Claude Julien,4,38,29,29
20170205876,2017020587,6,away,TRUE,REG,Bruce Cassidy,5,34,29,4
20170205879,2017020587,9,home,FALSE,REG,Guy Boucher,0,25,46,10
20160206362,2016020636,2,away,TRUE,REG,Jack Capuano,5,42,22,15
201602063613,2016020636,13,home,FALSE,REG,Tom Rowe,2,29,26,21
201502009926,2015020099,26,away,TRUE,REG,Darryl Sutter,4,29,20,12
201502009928,2015020099,28,home,FALSE,REG,Peter DeBoer,1,40,20,10
201602095821,2016020958,21,away,FALSE,REG,Jared Bednar,1,23,13,10
201602095852,2016020958,52,home,TRUE,REG,Paul Maurice,6,31,17,8
201702112921,2017021129,21,away,TRUE,REG,Jared Bednar,5,40,26,8
201702112916,2017021129,16,home,FALSE,REG,Joel Quenneville,1,45,28,6
201502101753,2015021017,53,away,TRUE,REG,Dave Tippett,4,26,20,6
201502101720,2015021017,20,home,FALSE,REG,Bob Hartley,1,25,29,8
201602104819,2016021048,19,away,TRUE,REG,Mike Yeo,4,36,25,9
201602104828,2016021048,28,home,FALSE,REG,Peter DeBoer,1,20,32,7
20170206036,2017020603,6,away,TRUE,REG,Bruce Cassidy,5,38,18,10
20170206032,2017020603,2,home,FALSE,REG,Doug Weight,1,26,25,8
201602076824,2016020768,24,away,FALSE,REG,Randy Carlyle,1,23,26,17
201602076813,2016020768,13,home,TRUE,REG,Tom Rowe,2,37,26,13
201502047913,2015020479,13,away,TRUE,REG,Gerard Gallant,2,18,12,4
201502047912,2015020479,12,home,FALSE,REG,Bill Peters,0,24,17,6
201602083621,2016020836,21,away,FALSE,REG,Jared Bednar,2,30,17,6
20160208361,2016020836,1,home,TRUE,REG,John Hynes,3,40,12,6
201502079622,2015020796,22,away,FALSE,REG,Todd McLellan,1,20,19,15
20150207961,2015020796,1,home,TRUE,REG,John Hynes,2,26,23,11
20170208576,2017020857,6,away,TRUE,REG,Bruce Cassidy,5,27,17,26
20170208571,2017020857,1,home,FALSE,REG,John Hynes,3,38,30,8
20150201381,2015020138,1,away,TRUE,REG,John Hynes,4,33,31,4
20150201384,2015020138,4,home,FALSE,REG,Dave Hakstol,1,28,37,10
20150204527,2015020452,7,away,TRUE,REG,Dan Bylsma,2,30,27,4
201502045217,2015020452,17,home,FALSE,REG,Jeff Blashill,1,33,29,6
201502089753,2015020897,53,away,FALSE,REG,Dave Tippett,1,30,23,6
201502089714,2015020897,14,home,TRUE,REG,Jon Cooper,2,36,19,6
20170212079,2017021207,9,away,FALSE,REG,Guy Boucher,0,31,14,8
201702120717,2017021207,17,home,TRUE,REG,Jeff Blashill,2,27,13,10
201702059628,2017020596,28,away,FALSE,REG,Peter DeBoer,0,26,16,8
201702059625,2017020596,25,home,TRUE,REG,Ken Hitchcock,6,32,25,18
201502095830,2015020958,30,away,TRUE,REG,John Torchetti,2,22,27,0
201502095810,2015020958,10,home,FALSE,REG,Mike Babcock,1,22,30,8
20170208778,2017020877,8,away,FALSE,REG,Claude Julien,0,44,15,4
201702087721,2017020877,21,home,TRUE,REG,Jared Bednar,2,25,19,8
20150201985,2015020198,5,away,TRUE,REG,Mike Johnston,2,33,25,4
201502019822,2015020198,22,home,FALSE,REG,Todd McLellan,1,28,16,8
201702123117,2017021231,17,away,FALSE,OT,Jeff Blashill,4,27,13,10
201702123129,2017021231,29,home,TRUE,OT,John Tortorella,5,41,23,6
20160206875,2016020687,5,away,TRUE,REG,Mike Sullivan,7,41,24,6
201602068712,2016020687,12,home,FALSE,REG,Bill Peters,1,28,25,6
201502070819,2015020708,19,away,FALSE,SO,Ken Hitchcock,1,34,10,6
201502070821,2015020708,21,home,TRUE,SO,Patrick Roy,1,41,13,4
201502017726,2015020177,26,away,TRUE,REG,Darryl Sutter,3,34,25,13
201502017719,2015020177,19,home,FALSE,REG,Ken Hitchcock,0,24,27,15
201602113915,2016021139,15,away,TRUE,REG,Barry Trotz,5,35,12,6
201602113921,2016021139,21,home,FALSE,REG,Jared Bednar,3,35,9,6
20170201967,2017020196,7,away,TRUE,REG,Phil Housley,5,31,19,4
201702019653,2017020196,53,home,FALSE,REG,Rick Tocchet,4,29,26,4
201602046716,2016020467,16,away,TRUE,REG,Joel Quenneville,6,36,11,2
201602046719,2016020467,19,home,FALSE,REG,Ken Hitchcock,4,27,19,8
201502037515,2015020375,15,away,TRUE,REG,Barry Trotz,3,19,24,6
20150203758,2015020375,8,home,FALSE,REG,Michel Therrien,2,35,21,6
20150200018,2015020001,8,away,TRUE,REG,Michel Therrien,3,29,26,8
201502000110,2015020001,10,home,FALSE,REG,Mike Babcock,1,37,26,4
20150208069,2015020806,9,away,FALSE,REG,Dave Cameron,1,23,23,4
201502080617,2015020806,17,home,TRUE,REG,Jeff Blashill,3,29,22,14
20150211499,2015021149,9,away,TRUE,REG,Dave Cameron,2,19,20,18
201502114952,2015021149,52,home,FALSE,REG,Paul Maurice,1,21,36,18
20150211636,2015021163,6,away,TRUE,REG,Claude Julien,6,28,29,10
201502116319,2015021163,19,home,FALSE,REG,Ken Hitchcock,5,30,21,8
201502113116,2015021131,16,away,TRUE,REG,Joel Quenneville,3,32,5,6
201502113123,2015021131,23,home,FALSE,REG,Willie Desjardins,2,28,19,4
201502026020,2015020260,20,away,FALSE,REG,Bob Hartley,1,26,39,2
201502026016,2015020260,16,home,TRUE,REG,Joel Quenneville,4,41,30,4
201502105121,2015021051,21,away,TRUE,REG,Patrick Roy,3,34,24,2
201502105123,2015021051,23,home,FALSE,REG,Willie Desjardins,1,29,20,4
201502012026,2015020120,26,away,TRUE,REG,Darryl Sutter,3,34,39,9
201502012022,2015020120,22,home,FALSE,REG,Todd McLellan,2,28,24,9
201502009713,2015020097,13,away,FALSE,REG,Gerard Gallant,2,19,30,16
201502009716,2015020097,16,home,TRUE,REG,Joel Quenneville,3,27,15,8
201602010425,2016020104,25,away,FALSE,REG,Lindy Ruff,1,39,13,14
201602010452,2016020104,52,home,TRUE,REG,Paul Maurice,4,36,17,12
20170202776,2017020277,6,away,FALSE,REG,Bruce Cassidy,2,42,33,0
201702027724,2017020277,24,home,TRUE,REG,Randy Carlyle,4,27,31,4
20160207672,2016020767,2,away,FALSE,REG,Doug Weight,4,36,23,4
201602076717,2016020767,17,home,TRUE,REG,Jeff Blashill,5,24,23,10
201702112020,2017021120,20,away,FALSE,REG,Glen Gulutzan,2,44,27,6
201702112053,2017021120,53,home,TRUE,REG,Rick Tocchet,5,30,25,10
20150208266,2015020826,6,away,TRUE,REG,Claude Julien,4,19,24,10
201502082630,2015020826,30,home,FALSE,REG,Mike Yeo,2,33,21,12
20150203256,2015020325,6,away,TRUE,OT,Claude Julien,3,22,23,6
201502032517,2015020325,17,home,FALSE,OT,Jeff Blashill,2,34,14,6
201702017854,2017020178,54,away,FALSE,REG,Gerard Gallant,4,34,13,10
20170201783,2017020178,3,home,TRUE,REG,Alain Vigneault,6,38,16,6
201602034512,2016020345,12,away,FALSE,SO,Bill Peters,1,30,20,8
20160203456,2016020345,6,home,TRUE,SO,Claude Julien,1,35,26,4
201702015924,2017020159,24,away,TRUE,REG,Randy Carlyle,4,21,18,8
201702015914,2017020159,14,home,FALSE,REG,Jon Cooper,1,32,20,4
201502054926,2015020549,26,away,TRUE,REG,Darryl Sutter,5,33,26,9
201502054922,2015020549,22,home,FALSE,REG,Todd McLellan,2,44,21,9
201502102653,2015021026,53,away,TRUE,REG,Dave Tippett,4,29,25,24
201502102622,2015021026,22,home,FALSE,REG,Todd McLellan,0,44,25,32
20170204299,2017020429,9,away,FALSE,REG,Guy Boucher,0,29,18,9
201702042924,2017020429,24,home,TRUE,REG,Randy Carlyle,3,22,14,11
20150210776,2015021077,6,away,FALSE,REG,Claude Julien,1,28,45,9
201502107726,2015021077,26,home,TRUE,REG,Darryl Sutter,2,20,29,13
201602020826,2016020208,26,away,FALSE,REG,Darryl Sutter,1,33,16,6
20160202089,2016020208,9,home,TRUE,REG,Guy Boucher,2,33,22,4
201502082319,2015020823,19,away,TRUE,REG,Ken Hitchcock,5,28,29,8
201502082313,2015020823,13,home,FALSE,REG,Gerard Gallant,3,32,31,4
201602047121,2016020471,21,away,FALSE,REG,Jared Bednar,1,28,18,7
201602047152,2016020471,52,home,TRUE,REG,Paul Maurice,4,30,25,11
201602007429,2016020074,29,away,TRUE,REG,John Tortorella,3,26,19,15
201602007425,2016020074,25,home,FALSE,REG,Lindy Ruff,0,32,11,9
201602083021,2016020830,21,away,FALSE,REG,Jared Bednar,1,27,10,16
20160208302,2016020830,2,home,TRUE,REG,Doug Weight,5,33,13,12
201702118028,2017021180,28,away,FALSE,OT,Peter DeBoer,2,24,12,2
201702118019,2017021180,19,home,TRUE,OT,Mike Yeo,3,32,26,4
20160209363,2016020936,3,away,TRUE,REG,Alain Vigneault,2,21,27,4
20160209366,2016020936,6,home,FALSE,REG,Bruce Cassidy,1,33,24,8
201602104113,2016021041,13,away,FALSE,REG,Tom Rowe,1,34,9,6
201602104129,2016021041,29,home,TRUE,REG,John Tortorella,2,34,10,4
20160202268,2016020226,8,away,FALSE,REG,Michel Therrien,2,23,39,6
201602022616,2016020226,16,home,TRUE,REG,Joel Quenneville,3,35,26,6
201702114554,2017021145,54,away,FALSE,OT,Gerard Gallant,1,25,25,12
201702114528,2017021145,28,home,TRUE,OT,Peter DeBoer,2,44,16,4
20160205326,2016020532,6,away,TRUE,REG,Claude Julien,4,38,18,29
20160205327,2016020532,7,home,FALSE,REG,Dan Bylsma,2,33,27,17
20160201299,2016020129,9,away,TRUE,REG,Guy Boucher,2,22,21,13
201602012922,2016020129,22,home,FALSE,REG,Todd McLellan,0,37,27,9
201502086252,2015020862,52,away,FALSE,SO,Paul Maurice,5,41,24,19
201502086214,2015020862,14,home,TRUE,SO,Jon Cooper,5,26,19,17
201502116230,2015021162,30,away,FALSE,REG,John Torchetti,2,22,22,6
201502116217,2015021162,17,home,TRUE,REG,Jeff Blashill,3,29,18,4
201702079410,2017020794,10,away,FALSE,REG,Mike Babcock,1,24,29,6
20170207946,2017020794,6,home,TRUE,REG,Bruce Cassidy,4,30,26,8
201602111320,2016021113,20,away,TRUE,OT,Glen Gulutzan,3,31,31,4
201602111319,2016021113,19,home,FALSE,OT,Mike Yeo,2,31,18,8
201602006728,2016020067,28,away,FALSE,REG,Peter DeBoer,0,30,16,16
