PUF_ID,sample,fpl,SWB_1,SWB_2,SWB_3,FWBscore,FWB1_1,FWB1_2,FWB1_3,FWB1_4,FWB1_5,FWB1_6,FWB2_1,FWB2_2,FWB2_3,FWB2_4,FSscore,FS1_1,FS1_2,FS1_3,FS1_4,FS1_5,FS1_6,FS1_7,FS2_1,FS2_2,FS2_3,SUBKNOWL1,ACT1_1,ACT1_2,FINGOALS,PROPPLAN_1,PROPPLAN_2,PROPPLAN_3,PROPPLAN_4,MANAGE1_1,MANAGE1_2,MANAGE1_3,MANAGE1_4,SAVEHABIT,FRUGALITY,AUTOMATED_1,AUTOMATED_2,ASK1_1,ASK1_2,SUBNUMERACY2,SUBNUMERACY1,CHANGEABLE,GOALCONF,LMscore,FINKNOWL1,FINKNOWL2,FINKNOWL3,FK1correct,FK2correct,FK3correct,KHscore,KHKNOWL1,KHKNOWL2,KHKNOWL3,KHKNOWL4,KHKNOWL5,KHKNOWL6,KHKNOWL7,KHKNOWL8,KHKNOWL9,KH1correct,KH2correct,KH3correct,KH4correct,KH5correct,KH6correct,KH7correct,KH8correct,KH9correct,ENDSMEET,HOUSING,LIVINGARRANGEMENT,HOUSERANGES,IMPUTATION_FLAG,VALUERANGES,MORTGAGE,SAVINGSRANGES,PRODHAVE_1,PRODHAVE_2,PRODHAVE_3,PRODHAVE_4,PRODHAVE_5,PRODHAVE_6,PRODHAVE_7,PRODHAVE_8,PRODHAVE_9,PRODUSE_1,PRODUSE_2,PRODUSE_3,PRODUSE_4,PRODUSE_5,PRODUSE_6,CONSPROTECT1,CONSPROTECT2,CONSPROTECT3,EARNERS,VOLATILITY,SNAP,MATHARDSHIP_1,MATHARDSHIP_2,MATHARDSHIP_3,MATHARDSHIP_4,MATHARDSHIP_5,MATHARDSHIP_6,COLLECT,REJECTED_1,REJECTED_2,ABSORBSHOCK,BENEFITS_1,BENEFITS_2,BENEFITS_3,BENEFITS_4,BENEFITS_5,FRAUD2,COVERCOSTS,BORROW_1,BORROW_2,SHOCKS_1,SHOCKS_2,SHOCKS_3,SHOCKS_4,SHOCKS_5,SHOCKS_6,SHOCKS_7,SHOCKS_8,SHOCKS_9,SHOCKS_10,SHOCKS_11,SHOCKS_12,MANAGE2,PAIDHELP,HSLOC,PAREDUC,FINSOC2_1,FINSOC2_2,FINSOC2_3,FINSOC2_4,FINSOC2_5,FINSOC2_6,FINSOC2_7,OBJNUMERACY1,ON2correct,ON1correct,MATERIALISM_1,MATERIALISM_2,MATERIALISM_3,CONNECT,HEALTH,SCFHORIZON,DISCOUNT,MEMLOSS,DISTRESS,SELFCONTROL_1,SELFCONTROL_2,SELFCONTROL_3,OUTLOOK_1,OUTLOOK_2,INTERCONNECTIONS_1,INTERCONNECTIONS_2,INTERCONNECTIONS_3,INTERCONNECTIONS_4,INTERCONNECTIONS_5,INTERCONNECTIONS_6,INTERCONNECTIONS_7,INTERCONNECTIONS_8,INTERCONNECTIONS_9,INTERCONNECTIONS_10,PEM,HOUSESAT,SOCSEC1,SOCSEC2,SOCSEC3,LIFEEXPECT,HHEDUC,KIDS_NoChildren,KIDS_1,KIDS_2,KIDS_3,KIDS_4,EMPLOY,EMPLOY1_1,EMPLOY1_2,EMPLOY1_3,EMPLOY1_4,EMPLOY1_5,EMPLOY1_6,EMPLOY1_7,EMPLOY1_8,EMPLOY1_9,RETIRE,MILITARY,Military_Status,agecat,generation,PPEDUC,PPETHM,PPGENDER,PPHHSIZE,PPINCIMP,PPMARIT,PPMSACAT,PPREG4,PPREG9,PPT01,PPT25,PPT612,PPT1317,PPT18OV,PCTLT200FPL,finalwt
13223,1,1,4,7,7,35,1,3,5,1,5,5,2,1,2,5,36,1,2,1,2,1,5,3,5,5,5,1,5,3,1,5,5,5,2,5,3,5,3,3,6,7,7,5,5,3,1,7,2,2,1,2,2,1,0,1,-0.909,3,2,2,1,1,1,2,1,1,1,0,1,1,1,0,0,0,1,3,-1,2,98,0,-2,-2,98,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,3,2,1,2,1,1,0,1,0,1,1,0,0,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,2,0,0,0,0,0,0,0,1,1,0,1,1,1,100,4,1,1,0,4,1,1,3,5,5,0,1,0,0,0,0,0,0,0,0,6,1,-2,-2,65,100,3,0,2,0,0,0,4,0,0,0,1,0,0,0,0,0,-2,0,5,2,4,2,1,2,4,1,1,1,3,6,0,1,1,0,2,0,0.691993611
11091,1,2,5,3,5,42,1,2,3,3,3,4,3,5,5,5,58,4,4,4,4,4,4,4,4,4,2,6,3,3,1,4,4,4,4,3,3,4,4,3,5,0,1,4,3,5,5,5,3,3,1,3,2,1,1,1,-0.57,3,3,3,2,1,2,3,3,1,1,1,0,0,1,1,0,0,1,2,2,2,2,0,-2,-2,2,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,2,2,0,1,1,0,3,2,1,2,3,2,0,0,1,2,1,1,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1,3,0,0,0,1,0,0,1,2,1,1,2,4,2,80,3,3,2,0,2,2,3,3,4,4,0,0,0,0,0,0,1,0,0,0,6,2,-2,-2,65,30,3,0,0,1,0,0,2,0,1,1,0,0,0,0,0,0,-2,1,2,4,3,3,1,1,3,3,1,0,2,3,0,0,1,0,2,0,0.649037279
13485,1,3,6,6,6,63,4,4,1,3,3,2,2,3,2,2,49,4,4,4,3,3,4,3,3,3,2,5,4,4,1,2,4,4,2,4,3,5,5,6,6,0,1,4,2,6,6,5,3,3,1,3,2,1,1,1,1.267,3,3,2,1,1,2,4,2,1,1,1,1,1,1,1,1,1,1,1,1,2,5,0,4,2,5,1,1,1,1,0,1,1,0,0,0,0,0,0,0,1,1,2,0,2,1,0,1,1,1,1,1,1,1,0,0,4,1,0,0,0,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,4,0,1,0,0,1,1,1,2,1,1,3,4,4,95,4,2,2,1,4,2,3,3,4,3,0,1,0,0,0,0,1,1,0,0,6,4,0,-2,-2,90,4,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,-2,0,5,6,2,3,4,1,2,8,1,1,3,7,0,0,0,0,2,0,0.362621436
14021,1,3,5,5,5,45,3,3,4,3,3,5,2,2,4,3,41,3,2,3,3,2,3,3,4,3,3,6,5,4,1,4,4,5,4,5,3,1,3,3,5,0,1,4,2,6,5,3,3,1,1,2,1,1,0,0,-0.909,1,3,3,1,1,2,3,3,1,0,1,0,1,1,1,0,0,1,1,1,2,3,0,1,2,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,2,0,2,2,0,1,1,1,2,1,1,1,0,0,3,0,0,0,0,0,1,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,1,2,0,0,0,0,1,0,0,2,1,1,4,4,3,80,3,3,2,0,3,3,3,3,2,2,0,1,0,0,0,0,0,0,0,0,3,3,-2,-2,65,25,4,1,0,0,0,0,2,0,1,0,0,0,0,0,0,0,-2,0,5,2,4,3,1,1,2,4,5,0,3,5,0,0,0,0,2,0,0.836845711
11230,1,3,3,5,5,61,3,3,2,3,2,3,2,4,1,2,54,4,2,2,3,2,4,5,5,5,3,3,5,4,1,4,4,3,2,5,3,4,4,5,6,1,1,3,4,6,6,5,4,3,1,3,2,1,1,1,0.712,2,3,2,1,1,2,4,2,1,0,1,1,1,1,1,1,1,1,1,2,2,5,0,-2,-2,5,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,2,1,0,1,1,1,1,1,1,8,0,0,4,1,1,1,0,1,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,5,1,0,1,0,1,1,1,2,1,1,1,3,1,100,4,1,2,0,4,1,3,2,5,5,0,1,0,0,1,0,0,0,1,0,1,3,-2,-2,70,50,5,0,0,1,1,0,2,0,1,0,0,0,0,0,0,0,-2,0,5,2,4,5,1,1,4,8,1,1,3,5,0,0,1,1,2,0,0.563158231
14351,1,3,3,4,4,49,2,3,3,3,3,5,3,2,2,3,40,3,3,3,3,2,3,3,3,3,3,5,4,3,1,4,4,4,4,5,4,4,5,5,5,1,1,4,4,6,5,2,3,3,1,3,2,1,1,1,0.712,3,3,2,1,1,2,3,2,1,1,1,1,1,1,1,0,1,1,2,1,2,4,0,3,2,5,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,3,1,0,2,2,0,2,1,1,3,3,1,0,0,0,3,1,1,0,0,1,1,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,3,-2,1,2,0,0,0,0,0,0,0,2,1,1,3,3,2,50,2,2,2,0,4,2,3,3,4,4,1,1,1,0,0,0,1,0,0,0,5,4,0,-2,-2,50,5,1,0,0,0,0,2,0,1,0,0,0,0,0,0,0,-2,0,5,6,2,5,1,1,2,4,1,1,4,8,0,0,0,0,2,0,0.394714137
12900,1,3,6,5,5,59,4,3,2,4,2,3,2,4,2,2,56,4,4,3,4,4,4,4,4,4,3,5,5,4,1,4,4,4,4,5,4,1,5,5,6,1,0,3,4,5,5,4,3,3,1,3,2,1,1,1,0.712,3,3,2,1,1,2,4,3,1,1,1,1,1,1,1,1,0,1,1,1,2,1,0,3,1,7,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,2,1,0,2,1,0,1,1,1,1,1,1,0,0,0,4,1,1,0,1,1,0,2,1,1,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1,2,1,1,1,1,1,0,1,2,0,1,2,3,2,90,4,3,2,0,4,2,3,3,5,5,0,1,1,0,0,0,0,1,0,0,6,4,-2,-2,65,95,3,1,0,0,0,0,2,0,1,0,0,0,0,0,0,0,-2,0,5,5,2,2,1,2,1,8,1,1,2,3,0,0,0,0,1,0,0.821065
9924,1,3,5,7,6,51,4,3,3,3,2,3,3,5,3,3,58,5,3,3,4,2,5,4,4,4,3,4,5,5,1,4,2,5,2,5,4,3,2,2,6,7,1,4,4,4,2,1,4,2,2,3,2,0,1,1,-0.57,2,3,1,1,1,2,2,4,1,0,1,0,1,1,1,0,0,1,2,2,2,3,0,-2,-2,4,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,2,2,0,2,2,0,1,1,1,2,1,1,0,1,0,2,1,1,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,4,1,1,1,1,1,1,1,2,1,1,3,4,2,50,3,2,2,0,5,2,4,3,4,5,1,1,0,0,1,0,0,0,0,0,5,2,-2,-2,70,100,4,1,0,0,0,0,2,0,1,0,0,1,0,0,0,0,-2,1,3,1,4,3,1,2,2,5,5,1,2,3,0,0,0,0,2,0,1.168072221
12097,1,3,6,6,6,55,3,3,2,3,3,3,2,3,2,3,42,3,3,3,3,1,2,3,4,4,3,4,4,3,1,2,2,4,2,4,2,2,3,3,5,0,1,4,2,1,5,2,3,3,1,3,2,1,1,1,-0.188,2,3,2,1,1,2,2,4,1,0,1,1,1,1,1,0,0,1,1,1,2,4,0,2,2,4,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,2,2,0,1,1,1,1,1,1,0,1,0,4,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,2,0,0,0,0,0,0,0,2,1,1,3,3,3,80,4,4,1,0,4,3,2,3,4,5,0,1,0,0,0,0,0,0,0,0,5,4,-2,-2,65,90,2,0,0,1,0,0,2,0,1,0,0,0,0,0,0,0,-2,0,5,3,3,2,1,2,1,8,1,0,2,3,0,0,0,0,1,0,1.30223053
9197,1,3,2,3,6,40,4,2,5,4,4,4,4,2,1,4,52,4,3,4,3,3,4,4,4,4,3,4,4,4,1,5,4,4,4,3,4,4,3,6,6,0,1,4,2,2,4,6,4,3,1,3,2,1,1,1,1.267,3,3,2,1,1,2,4,2,1,1,1,1,1,1,1,1,1,1,2,3,4,5,0,-2,-2,5,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,3,1,1,2,1,1,1,2,1,1,0,0,4,1,0,0,0,0,1,4,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2,0,1,1,0,1,0,1,1,1,1,2,1,1,2,4,2,0,4,3,2,0,4,2,3,3,4,2,1,0,0,0,1,0,0,0,0,0,5,3,-2,-2,67,60,1,1,0,0,0,0,6,0,0,0,0,0,1,0,0,0,-2,0,5,4,3,1,1,1,2,7,3,1,4,8,0,0,0,0,2,0,1.717398056
13843,2,3,5,7,7,67,4,3,3,4,1,2,1,5,2,2,51,4,5,4,2,3,4,3,4,3,1,4,4,3,0,4,4,3,3,5,5,5,5,5,6,-1,-1,4,3,5,5,5,3,3,1,3,2,1,1,1,1.267,3,3,2,1,1,2,4,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,0,4,2,7,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,2,1,0,1,1,1,1,1,1,0,0,0,4,0,1,0,0,1,1,2,1,1,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1,3,1,1,1,1,1,1,1,2,1,1,3,4,4,90,5,5,2,0,4,2,3,3,4,3,0,1,0,0,0,0,1,1,0,0,7,4,1,65,-2,100,4,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,-2,1,1,8,1,4,1,1,2,6,1,1,4,9,0,0,0,0,2,0,0.51332767
12166,1,2,5,7,3,54,3,3,2,2,3,2,2,3,3,3,43,3,4,1,3,4,2,3,4,4,5,4,5,5,1,5,4,3,5,5,4,3,3,6,5,0,0,2,3,1,1,5,3,3,1,3,2,1,1,1,-0.909,3,2,2,2,1,2,1,1,2,1,0,1,0,1,1,0,0,0,2,2,2,6,0,-2,-2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,2,3,0,1,1,1,1,1,1,0,0,0,2,0,0,0,0,1,0,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,2,1,1,1,0,1,1,0,0,2,0,1,2,2,2,95,3,1,1,0,2,2,2,4,4,3,0,1,0,0,0,0,1,0,0,0,5,3,-2,-2,61,85,1,0,0,0,0,2,2,0,1,0,0,0,0,0,0,0,-2,0,5,4,3,1,4,2,1,1,1,1,1,2,0,0,0,0,1,0,1.640651989
13904,1,3,6,7,7,65,4,3,2,3,2,3,1,2,1,2,51,4,3,2,4,3,4,4,4,4,4,5,5,4,1,4,4,4,3,5,4,5,5,4,6,0,0,4,3,5,5,4,3,2,2,3,2,0,1,1,-0.57,3,3,2,2,2,2,2,4,1,1,1,1,0,0,1,0,0,1,1,1,2,3,0,2,1,7,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,2,2,0,2,1,0,1,1,1,1,1,1,0,0,0,4,1,1,1,0,1,1,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1,2,1,1,1,1,1,1,0,3,1,0,4,4,4,1,4,3,2,0,3,3,3,3,3,4,0,1,0,0,0,0,1,0,0,0,5,4,1,62,-2,95,2,1,0,0,0,0,8,0,0,0,0,0,0,0,1,0,2,0,5,7,1,2,1,1,5,6,1,1,3,6,0,0,1,1,2,0,0.816106913
14381,1,3,5,6,6,54,2,3,2,3,2,4,3,3,2,2,32,3,1,1,1,2,3,3,3,3,4,3,4,3,0,2,2,2,2,5,4,1,3,4,6,7,7,2,3,2,4,1,2,3,1,3,2,1,1,1,-0.909,2,3,2,2,2,2,3,4,1,0,1,1,0,0,1,0,0,1,1,3,4,98,0,-2,-2,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,1,1,0,1,1,1,2,2,1,0,0,0,2,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,3,0,1,0,1,1,0,0,2,1,1,1,1,1,70,4,2,2,0,4,1,3,3,5,4,1,0,0,0,1,0,0,0,0,0,1,4,-2,-2,70,70,3,1,0,0,0,0,5,0,0,0,0,1,0,0,0,0,-2,0,5,1,4,2,1,2,4,6,4,1,1,1,0,0,0,1,3,0,1.343678125
14114,1,3,4,5,5,59,4,5,2,4,3,3,2,5,1,3,62,5,4,3,3,3,5,5,5,4,3,4,5,5,1,5,5,5,5,5,5,5,4,6,6,1,1,5,5,6,5,4,4,1,1,2,1,1,0,0,0.242,3,3,1,1,1,2,4,2,1,1,1,0,1,1,1,1,1,1,1,2,2,7,0,-2,-2,7,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,2,2,0,2,2,0,1,1,1,1,1,1,8,1,0,4,1,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,5,1,1,1,1,1,0,1,2,1,1,4,4,4,50,4,4,1,1,4,1,3,4,5,5,1,1,0,0,1,0,1,0,0,0,6,3,-2,-2,70,80,5,1,0,0,0,0,2,0,1,0,0,0,0,0,0,0,-2,0,5,2,4,5,3,2,3,9,1,1,1,2,0,0,0,0,3,0,1.810014756
14033,1,3,7,7,7,50,2,3,2,3,3,3,3,2,2,4,44,3,3,4,3,3,3,3,4,3,3,5,4,3,1,4,4,4,3,5,3,3,5,4,5,7,1,3,3,6,4,3,3,1,1,1,1,1,0,0,-0.57,3,3,1,1,2,2,3,2,1,1,1,0,1,0,1,0,1,1,1,1,2,4,0,2,2,4,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,2,1,0,1,1,1,1,1,1,0,0,0,4,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,-2,1,3,0,1,1,1,1,1,1,2,1,1,3,3,4,90,3,3,2,0,3,2,2,3,4,5,1,1,0,0,0,0,1,0,0,0,6,4,-2,-2,67,75,3,0,1,0,0,0,2,0,1,0,0,0,0,0,0,0,-2,0,5,2,4,3,1,2,3,6,1,0,3,5,0,1,0,0,2,1,1.446343541
13862,1,1,3,4,3,21,1,1,5,1,1,5,5,1,5,5,64,5,5,5,3,3,5,5,4,4,3,3,5,3,0,4,4,4,4,1,1,1,1,6,6,7,7,4,1,3,1,7,3,1,1,1,1,1,0,0,-1.215,2,3,1,1,1,2,3,3,2,0,1,0,1,1,1,0,0,0,1,3,3,3,1,-2,-2,99,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,1,-1,0,1,1,1,1,1,1,8,0,0,8,0,0,0,0,0,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,2,0,1,0,1,1,0,0,2,1,1,2,1,1,50,1,2,1,1,5,1,4,1,3,1,0,0,0,0,0,0,0,0,0,1,1,4,-2,-2,71,0,2,1,0,0,0,0,6,0,0,0,0,0,1,0,0,0,-2,0,5,2,4,2,1,2,2,1,4,0,1,1,0,0,0,0,2,0,0.71129931
14366,1,3,5,5,6,39,1,2,4,2,4,4,4,2,4,3,49,4,3,3,3,3,4,2,4,4,2,5,4,3,0,4,4,3,4,2,2,1,4,3,6,7,7,5,3,6,5,5,2,3,1,3,2,1,1,1,-0.909,1,3,3,2,1,2,3,4,1,0,1,0,0,1,1,0,0,1,2,1,4,4,0,1,2,2,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,2,1,0,2,2,0,2,1,1,1,2,1,1,0,0,3,1,0,0,0,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,3,-2,1,3,0,1,0,0,0,0,0,2,0,1,2,2,1,90,3,1,1,0,3,1,3,2,3,5,1,0,0,0,0,0,0,0,0,0,5,3,-2,-2,69,100,3,0,0,0,1,0,2,0,1,0,0,0,0,0,0,0,-2,0,5,4,3,3,4,1,2,5,4,1,3,7,0,0,0,0,2,1,0.964994971
12781,1,3,3,1,2,51,1,2,3,2,2,3,5,2,1,2,26,3,1,1,2,1,2,1,1,1,2,4,3,3,1,1,4,1,1,5,5,1,4,1,6,7,0,5,2,4,5,6,3,1,1,2,1,1,0,0,-0.57,2,2,2,1,2,2,4,2,1,0,0,1,1,0,1,1,1,1,3,2,2,5,0,-2,-2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,2,1,1,1,1,1,1,2,1,1,0,0,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,-2,1,1,0,0,0,0,0,0,0,2,0,1,1,3,1,100,2,1,1,1,4,4,2,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,-2,-2,71,0,1,1,0,0,0,0,6,0,0,0,0,0,1,0,0,0,-2,0,5,4,3,2,3,1,2,3,3,1,4,9,0,0,0,0,2,0,2.092827416
14194,1,3,5,6,6,53,4,4,3,4,3,3,2,4,2,4,54,3,4,4,4,4,4,4,4,4,2,5,5,4,1,4,5,4,4,5,3,3,5,3,4,7,1,5,4,5,5,2,3,3,1,3,2,1,1,1,0.712,3,3,2,1,1,2,4,1,1,1,1,1,1,1,1,1,0,1,1,2,2,4,1,-2,-2,4,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,2,2,1,1,1,0,1,1,1,1,1,1,0,1,1,4,0,0,0,1,0,0,2,1,1,0,0,0,1,1,0,0,0,0,0,1,0,3,-2,1,5,1,1,1,1,1,1,1,2,1,1,4,4,4,90,3,3,2,0,3,2,2,3,4,5,1,1,1,0,1,0,0,1,0,0,5,3,-2,-2,70,95,4,1,0,0,0,0,5,0,1,0,0,1,0,0,0,0,-2,0,5,1,4,4,1,1,2,6,1,1,4,9,0,0,0,0,2,0,0.566150256
14314,1,3,6,7,7,62,3,4,1,3,1,1,3,2,2,2,44,3,4,3,3,2,3,3,4,3,2,5,4,3,1,2,2,4,2,5,3,2,4,6,6,1,1,5,3,5,6,2,4,3,1,3,2,1,1,1,0.242,3,3,2,1,2,2,3,2,1,1,1,1,1,0,1,0,1,1,2,1,2,7,0,4,3,4,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,0,2,1,0,1,1,1,1,1,1,0,0,0,4,1,1,1,1,1,1,3,1,0,0,0,0,1,1,0,0,0,1,0,1,0,3,-2,1,4,0,1,0,1,1,1,1,2,1,1,2,4,1,85,3,2,1,0,3,2,2,3,4,5,1,0,0,0,1,0,1,1,0,0,5,4,-2,-2,67,99,5,1,0,0,0,0,2,0,1,0,0,0,0,0,0,0,-2,0,5,2,4,5,1,2,2,9,1,1,4,9,0,0,0,0,2,0,0.974702747
13456,1,3,5,5,5,58,3,3,2,3,2,2,3,4,1,3,47,4,3,3,3,3,4,3,3,3,2,5,4,4,1,2,2,4,2,5,4,4,5,2,4,7,7,4,3,5,5,1,4,3,1,3,2,1,1,1,1.267,3,3,2,1,1,2,4,2,1,1,1,1,1,1,1,1,1,1,1,1,2,4,0,2,2,5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,2,0,2,3,0,1,1,1,1,1,1,0,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,2,0,0,0,1,-1,0,0,2,1,1,3,3,2,80,3,5,2,0,3,2,3,3,5,4,0,0,0,0,0,0,0,1,0,0,3,3,-2,-2,70,80,4,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,-2,0,5,3,3,2,1,1,2,3,5,1,4,9,0,0,0,0,2,0,1.197449575
13660,1,1,7,6,6,50,2,3,2,3,3,3,3,2,4,2,42,3,4,3,2,3,3,3,4,3,2,5,3,3,1,4,4,4,4,5,5,4,5,4,5,7,1,5,4,6,4,4,2,2,1,2,2,1,0,1,-1.215,3,1,1,2,1,2,2,4,1,1,0,0,0,1,1,0,0,1,2,3,3,3,0,-2,-2,2,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,2,1,0,2,1,0,1,1,2,1,1,1,1,1,0,1,0,0,0,1,0,0,4,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2,1,1,3,1,1,1,1,1,1,1,2,0,1,3,4,4,0,4,3,1,0,4,1,3,3,4,4,1,1,1,0,0,0,0,1,0,0,7,2,-2,-2,65,100,3,0,2,0,0,0,3,0,0,1,0,0,0,0,0,0,-2,0,5,1,4,3,1,2,4,2,4,1,2,3,1,0,0,0,2,1,0.601127944
13749,1,3,6,6,6,57,3,2,2,3,3,4,1,3,3,2,55,3,5,4,4,3,5,4,4,5,3,5,5,4,1,3,3,2,2,5,4,5,5,5,6,0,1,5,4,6,6,5,4,3,1,3,2,1,1,1,0.242,2,3,2,1,1,2,4,4,1,0,1,1,1,1,1,1,0,1,1,1,2,7,0,4,3,6,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,2,1,0,1,1,1,1,1,1,0,1,0,4,1,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,3,-2,1,2,0,0,0,0,1,0,0,2,1,1,4,3,2,100,5,4,2,0,2,1,4,3,2,2,0,1,0,0,1,0,0,1,0,0,7,4,1,62,-2,100,3,1,0,0,0,0,8,0,0,0,0,0,0,0,1,0,1,0,5,6,2,2,1,1,2,8,1,0,1,1,0,0,0,0,2,0,1.042790095
13875,2,3,7,7,4,69,4,3,2,4,2,2,1,5,1,2,45,3,3,4,3,3,4,3,4,4,3,6,5,4,1,3,3,4,3,5,4,5,5,5,5,1,1,4,3,4,6,2,3,3,1,3,2,1,1,1,1.267,3,3,2,1,1,2,4,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,0,4,1,7,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,2,2,0,1,1,0,1,1,1,1,1,1,0,0,0,4,1,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,3,-2,1,2,1,1,1,1,1,1,1,2,1,1,2,3,2,90,4,5,2,0,2,2,3,4,4,4,0,0,0,0,0,0,0,1,0,0,2,4,1,62,-2,90,5,0,0,0,0,2,8,0,0,0,0,0,0,0,1,0,2,0,5,6,2,5,3,1,5,8,1,1,4,9,0,0,0,0,4,1,0.450493754
8127,1,3,7,7,7,64,3,3,2,3,2,2,1,5,2,2,49,3,4,4,3,4,2,4,4,4,2,5,5,3,0,4,3,4,3,5,3,4,5,5,3,1,0,4,3,4,6,3,3,3,1,3,2,1,1,1,0.712,3,3,2,1,1,2,4,1,1,1,1,1,1,1,1,1,0,1,2,1,2,4,0,1,2,4,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,2,2,0,2,2,0,1,1,1,1,1,1,0,0,0,4,1,1,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,3,-2,1,2,1,1,1,1,1,1,1,2,1,1,2,2,2,95,3,3,1,0,2,2,3,3,5,5,1,1,1,0,1,0,0,0,0,0,6,4,-2,-2,67,75,5,1,0,0,0,0,2,0,1,0,0,0,0,0,0,0,-2,0,5,4,3,3,1,1,3,5,3,1,4,8,0,0,0,0,3,0,0.781727564
8957,1,3,4,4,4,31,1,2,5,2,5,4,4,2,4,5,45,3,3,4,4,4,3,2,3,3,2,6,3,2,0,3,3,2,3,2,2,1,4,2,5,1,7,4,3,5,6,4,3,3,1,3,2,1,1,1,1.267,3,3,2,1,1,2,4,2,1,1,1,1,1,1,1,1,1,1,2,2,1,4,1,-2,-2,2,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,2,2,1,1,2,0,2,2,1,3,3,1,1,1,1,1,1,1,0,0,1,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,3,-2,1,5,0,1,1,1,1,1,1,2,1,1,3,1,3,67,3,3,1,0,4,2,3,3,4,3,0,0,0,0,1,0,0,0,0,0,2,3,-2,-2,68,60,3,1,0,0,0,0,2,0,1,0,0,0,0,0,0,0,-2,0,5,3,3,3,1,1,1,3,4,1,3,7,0,0,0,0,1,1,0.72626583
