filename,path,extension,size,mime_type,modified_date
HR_TRANS_20210302_v1.1.xml,DS104-Data-Wrangling-and-Visualization/Data/GDTS-Data/HR_TRANS_20210302_v1.1.xml,xml,2123,application/xml,2023-05-18 09:19:25
TA_TRANS_PP2_02010227_v1.1.xml,DS104-Data-Wrangling-and-Visualization/Data/GDTS-Data/TA_TRANS_PP2_02010227_v1.1.xml,xml,97996,application/xml,2023-05-18 09:18:00
HR_DATA_PP1_20210131_v1.1.xml,DS104-Data-Wrangling-and-Visualization/Data/GDTS-Data/HR_DATA_PP1_20210131_v1.1.xml,xml,87668,application/xml,2023-05-18 09:17:12
TA_TRANS_PP1_02010213_v1.1.xml,DS104-Data-Wrangling-and-Visualization/Data/GDTS-Data/TA_TRANS_PP1_02010213_v1.1.xml,xml,88719,application/xml,2023-05-18 09:17:53
HR_TRANS_20210313_v1.1.xml,DS104-Data-Wrangling-and-Visualization/Data/GDTS-Data/HR_TRANS_20210313_v1.1.xml,xml,5105,application/xml,2023-05-18 09:19:31
LES_PP5_v1.1.xml,DS104-Data-Wrangling-and-Visualization/Data/GDTS-Data/LES_PP5_v1.1.xml,xml,9096,application/xml,2023-05-18 09:18:49
LES_PP4_v1.1.xml,DS104-Data-Wrangling-and-Visualization/Data/GDTS-Data/LES_PP4_v1.1.xml,xml,176157,application/xml,2023-05-18 09:18:42
HR_TRANS_20210301_v1.1.xml,DS104-Data-Wrangling-and-Visualization/Data/GDTS-Data/HR_TRANS_20210301_v1.1.xml,xml,2252,application/xml,2023-05-18 09:19:20
HR_TRANS_20210214_v1.1.xml,DS104-Data-Wrangling-and-Visualization/Data/GDTS-Data/HR_TRANS_20210214_v1.1.xml,xml,3996,application/xml,2023-05-18 09:19:01
LES_PP1_v1.1.xml,DS104-Data-Wrangling-and-Visualization/Data/GDTS-Data/LES_PP1_v1.1.xml,xml,177796,application/xml,2023-05-18 09:18:24
TA_TRANS_PP3_02010313_v1.1.xml,DS104-Data-Wrangling-and-Visualization/Data/GDTS-Data/TA_TRANS_PP3_02010313_v1.1.xml,xml,91055,application/xml,2023-05-18 09:18:06
HR_TRANS_20210221_v1.1.xml,DS104-Data-Wrangling-and-Visualization/Data/GDTS-Data/HR_TRANS_20210221_v1.1.xml,xml,4069,application/xml,2023-05-18 09:19:08
HR_TRANS_20210328_v1.1.xml,DS104-Data-Wrangling-and-Visualization/Data/GDTS-Data/HR_TRANS_20210328_v1.1.xml,xml,5729,application/xml,2023-05-18 09:19:43
HR_DATA_PP2_20210221_v1.1.xml,DS104-Data-Wrangling-and-Visualization/Data/GDTS-Data/HR_DATA_PP2_20210221_v1.1.xml,xml,3277,application/xml,2023-05-18 09:17:43
TA_TRANS_PP4_02010327_v1.1.xml,DS104-Data-Wrangling-and-Visualization/Data/GDTS-Data/TA_TRANS_PP4_02010327_v1.1.xml,xml,85321,application/xml,2023-05-18 09:18:12
Pay_PP4_v1.1.xml,DS104-Data-Wrangling-and-Visualization/Data/GDTS-Data/Pay_PP4_v1.1.xml,xml,2367,application/xml,2023-05-18 09:19:56
sdv.pkl,DS104-Data-Wrangling-and-Visualization/Examples/Synthetic-Data-Generation/sdv.pkl,pkl,1161536,unknown,2023-03-08 19:30:36
predictions.dta,DS104-Data-Wrangling-and-Visualization/Examples/Team-Examples/Stata/predictions.dta,dta,133122,unknown,2021-11-28 15:04:18
.RData,DS104-Data-Wrangling-and-Visualization/Data/.RData,,49,unknown,2023-01-17 20:18:51
