Date,AvgTemp,MaxTemp,MinTemp,Precip,Snowfall,SnowDepth
7/2/2013,,74,39,0,0,0
7/3/2013,,75,41,0,0,0
7/4/2013,,78,53,0,0,0
7/5/2013,,75,56,0,0,0
7/6/2013,,83,57,0,0,0
7/7/2013,,83,57,0,0,0
7/8/2013,,82,64,0.53,0,0
7/9/2013,,72,64,0.02,0,0
7/10/2013,,78,65,0.07,0,0
7/11/2013,,69,48,0,0,0
7/12/2013,,74,44,0,0,0
7/13/2013,,79,45,0,0,0
7/14/2013,,82,51,0,0,0
7/15/2013,,85,55,0,0,0
7/16/2013,,88,55,0,0,0
7/17/2013,,89,62,0,0,0
7/18/2013,,91,66,0.45,0,0
7/19/2013,,80,66,1.46,0,0
7/20/2013,,81,54,0.83,0,0
7/21/2013,,68,41,0,0,0
7/22/2013,,72,42,0,0,0
7/23/2013,,79,55,0.01,0,0
7/24/2013,,63,40,0,0,0
7/25/2013,,72,43,0,0,0
7/26/2013,,74,51,0.18,0,0
7/27/2013,,69,52,1.84,0,0
7/28/2013,,64,46,0.04,0,0
7/29/2013,,65,48,0.03,0,0
7/30/2013,,66,41,0,0,0
7/31/2013,,75,41,0,0,0
8/1/2013,,75,55,0.5,0,0
8/2/2013,,72,48,0.11,0,0
8/3/2013,,67,45,0.21,0,0
8/4/2013,,64,45,0,0,0
8/5/2013,,71,42,0,0,0
8/6/2013,,70,43,0.04,0,0
8/7/2013,,74,57,1.6,0,0
8/8/2013,,70,43,0.15,0,0
8/9/2013,,73,43,0.09,0,0
8/10/2013,,70,40,0.1,0,0
8/11/2013,,71,42,0,0,0
8/12/2013,,74,46,0,0,0
8/13/2013,,72,46,0.04,0,0
8/14/2013,,60,43,0,0,0
8/15/2013,,69,43,0,0,0
8/16/2013,,75,42,0,0,0
8/17/2013,,77,42,0,0,0
8/18/2013,,78,47,0,0,0
8/19/2013,,79,52,0,0,0
8/20/2013,,77,55,0,0,0
8/21/2013,,80,61,0,0,0
8/22/2013,,81,57,0.03,0,0
8/23/2013,,77,46,0,0,0
8/24/2013,,76,44,0,0,0
8/25/2013,,77,44,0,0,0
8/26/2013,,79,61,1.35,0,0
8/27/2013,,84,63,0.05,0,0
8/28/2013,,81,58,0,0,0
8/29/2013,,85,56,0,0,0
8/30/2013,,85,56,0.02,0,0
8/31/2013,,73,54,0.65,0,0
9/1/2013,,75,54,0,0,0
9/2/2013,,68,50,0.93,0,0
9/3/2013,,56,48,0.03,0,0
9/4/2013,,71,48,0,0,0
9/5/2013,,63,36,0,0,0
9/6/2013,,64,36,0,0,0
9/7/2013,,70,48,0.82,0,0
9/8/2013,,71,45,0,0,0
9/9/2013,,65,45,0,0,0
9/10/2013,,65,51,0.25,0,0
9/11/2013,,79,64,1.14,0,0
9/12/2013,,76,58,0.28,0,0
9/13/2013,,61,41,0,0,0
9/14/2013,,54,33,0,0,0
9/15/2013,,64,33,0.02,0,0
9/16/2013,,60,33,0.08,0,0
9/17/2013,,56,30,0,0,0
9/18/2013,,62,30,0,0,0
9/19/2013,,66,41,0.03,0,0
